pos,vertex,degree,p_size,cliques,seconds
1922,1295,2,2,1,1.957996573764831e-06
1923,71684,2,1,0,8.749993867240846e-07
1924,1297,2,2,1,2.4170003598555923e-06
1925,75031,2,2,1,2.0419975044205785e-06
1926,83223,2,2,1,2.2079984773881733e-06
1927,83225,3,2,1,2.6669949875213206e-06
1928,17690,2,2,1,2.7080022846348584e-06
1929,25884,2,2,1,2.0840016077272594e-06
1930,32348,2,1,0,7.910057320259511e-07
1931,9504,2,2,1,2.125001628883183e-06
1932,58657,2,2,1,2.0000006770715117e-06
1933,1933,2,1,0,7.920025382190943e-07
1934,58659,2,2,1,2.0840016077272594e-06
1935,42277,2,2,1,2.3339962353929877e-06
1936,58674,2,2,1,2.0000006770715117e-06
1937,83253,2,2,1,1.957996573764831e-06
1938,75068,2,2,1,1.8330028979107738e-06
1939,83263,2,2,1,1.624997821636498e-06
1940,70905,3,1,0,7.919952622614801e-07
1941,75072,2,2,1,1.791995600797236e-06
1942,68786,2,1,0,6.660047802142799e-07
1943,75073,2,2,1,1.7499987734481692e-06
1944,14560,2,1,0,6.67001586407423e-07
1945,66879,2,2,1,2.24999530473724e-06
1946,78173,2,1,0,8.329952834174037e-07
1947,66884,2,2,1,2.1660016500391066e-06
1948,6440,2,1,0,6.67001586407423e-07
1949,66885,2,2,1,2.0410006982274354e-06
1950,66886,2,2,1,2.0840016077272594e-06
1951,58836,2,1,0,7.919952622614801e-07
1952,9550,2,2,1,1.7499987734481692e-06
1953,9911,2,1,0,7.080016075633466e-07
1954,34132,2,2,1,2.24999530473724e-06
1955,75093,2,2,1,1.8749997252598405e-06
1956,79188,2,1,0,7.080016075633466e-07
1957,67113,2,0,0,6.659975042566657e-07
1958,75092,3,2,1,1.624997821636498e-06
1959,14557,2,1,0,5.420006345957518e-07
1960,60011,2,0,0,5.00003807246685e-07
1961,75096,2,2,1,1.8330028979107738e-06
1962,75101,2,2,1,1.915999746415764e-06
1963,50532,3,2,1,2.7909991331398487e-06
1964,72175,2,1,0,5.420006345957518e-07
1965,50543,2,2,1,1.5830009942874312e-06
1966,50544,2,2,1,1.6660051187500358e-06
1967,66927,2,2,1,1.7499987734481692e-06
1968,16212,2,1,0,6.249974831007421e-07
1969,50547,2,2,1,1.3750031939707696e-06
1970,50548,2,2,1,1.4589968486689031e-06
1971,34164,2,2,1,1.4590041246265173e-06
1972,50550,3,2,1,1.5840050764381886e-06
1973,5402,2,1,0,5.830006557516754e-07
1974,5744,2,0,0,5.830006557516754e-07
1975,50554,2,2,1,1.624997821636498e-06
1976,42363,2,2,1,1.500004145782441e-06
1977,1404,2,2,1,1.582993718329817e-06
1978,42584,2,1,0,6.249974831007421e-07
1979,9601,2,2,1,1.7909987946040928e-06
1980,55441,2,1,0,6.249974831007421e-07
1981,42373,2,2,1,1.5839978004805744e-06
1982,36459,2,1,0,5.409965524449944e-07
1983,42375,2,2,1,1.8329956219531596e-06
1984,42377,2,2,1,1.6659978427924216e-06
1985,66955,2,2,1,1.6660051187500358e-06
1986,42379,3,2,1,1.791995600797236e-06
1987,71102,2,1,0,5.420006345957518e-07
1988,66973,2,2,1,1.334003172814846e-06
1989,421,3,1,0,7.089984137564898e-07
1990,42399,2,2,1,1.5839978004805744e-06
1991,26023,2,2,1,1.624997821636498e-06
1992,58793,2,2,1,1.500004145782441e-06
1993,50605,2,2,1,1.5419936971738935e-06
1994,58798,2,2,1,1.45800004247576e-06
1995,18781,2,1,0,6.249974831007421e-07
1996,31878,2,0,0,5.00003807246685e-07
1997,9647,2,2,1,1.500004145782441e-06
1998,66989,2,2,1,1.5830009942874312e-06
1999,75185,2,2,1,1.4160032151266932e-06
2000,50606,2,2,1,1.624997821636498e-06
2001,83863,2,1,0,5.409965524449944e-07
2002,61247,3,1,1,1.291002263315022e-06
2003,50614,2,2,1,1.45800004247576e-06
2004,72894,2,1,0,5.420006345957518e-07
2005,66999,3,2,1,1.5839978004805744e-06
2006,81698,2,1,0,5.839974619448185e-07
2007,50618,2,2,1,1.7920028767548501e-06
2008,1468,2,2,1,2.125001628883183e-06
2009,50622,2,2,1,1.500004145782441e-06
2010,51692,2,1,0,5.840047379024327e-07
2011,57205,4,1,1,1.1660013115033507e-06
2012,48389,2,1,1,1.0000003385357559e-06
2013,9669,2,2,1,1.695800165180117e-05
2014,9679,2,2,1,1.7090060282498598e-06
2015,52919,2,1,0,5.840047379024327e-07
2016,83412,2,2,1,1.6659978427924216e-06
2017,9685,2,2,1,1.7499987734481692e-06
2018,83415,2,2,1,1.5839978004805744e-06
2019,42457,2,2,1,1.7499987734481692e-06
2020,9690,2,2,1,1.7089987522922456e-06
2021,42465,2,2,1,1.7079946701414883e-06
2022,7416,2,1,0,5.830006557516754e-07
2023,42467,3,2,1,1.7080019460991025e-06
2024,40515,2,1,0,5.840047379024327e-07
2025,67053,2,2,1,1.624997821636498e-06
2026,9713,2,2,1,1.500004145782441e-06
2027,9716,2,2,1,1.5420009731315076e-06
2028,17913,2,2,1,1.8749997252598405e-06
2029,17915,2,2,1,1.4170000213198364e-06
2030,67071,2,2,1,1.5830009942874312e-06
2031,1536,2,2,1,1.8749997252598405e-06
2032,67076,2,2,1,1.9169965526089072e-06
2033,34313,2,2,1,1.333006366621703e-06
2034,55637,2,1,0,5.839974619448185e-07
2035,1552,2,2,1,1.3329990906640887e-06
2036,26883,2,1,0,5.420006345957518e-07
2037,17944,2,2,1,1.7499987734481692e-06
2038,1565,2,2,1,1.7920028767548501e-06
2039,69106,2,1,0,6.249974831007421e-07
2040,26144,2,2,1,1.7909987946040928e-06
2041,34338,2,2,1,1.957996573764831e-06
2042,5874,2,1,0,5.830006557516754e-07
2043,67106,2,2,1,1.6670019249431789e-06
2044,1570,2,2,2,1.4170000213198364e-06
2045,75304,2,2,1,1.5830009942874312e-06
2046,75305,2,2,1,1.3750031939707696e-06
2047,71950,2,1,0,5.830006557516754e-07
2048,51056,2,0,0,5.420006345957518e-07
2049,67114,2,2,1,2.540997229516506e-06
2050,75315,2,2,1,1.7089987522922456e-06
2051,42550,2,2,1,1.3749959180131555e-06
2052,51804,2,1,0,5.420006345957518e-07
2053,67129,2,2,1,1.4589968486689031e-06
2054,61133,2,1,0,5.409965524449944e-07
2055,59061,2,0,0,5.420006345957518e-07
2056,75323,2,2,1,1.5409968909807503e-06
2057,30522,2,1,0,5.830006557516754e-07
2058,84827,2,0,0,5.830006557516754e-07
2059,26180,5,2,1,1.791006070561707e-06
2060,26184,2,2,1,1.7500060494057834e-06
2061,9801,2,2,1,1.6250050975941122e-06
2062,9802,2,2,1,1.7080019460991025e-06
2063,83539,2,2,1,1.7089987522922456e-06
2064,67171,2,2,1,1.7090060282498598e-06
2065,22010,2,1,0,6.250047590583563e-07
2066,5642,2,0,0,5.410038284026086e-07
2067,42599,2,2,1,1.6659978427924216e-06
2068,9833,2,2,1,1.7499987734481692e-06
2069,34410,2,2,1,1.3750031939707696e-06
2070,34414,2,2,1,1.3749959180131555e-06
2071,13268,2,1,0,5.420006345957518e-07
2072,47779,6,1,1,1.5420009731315076e-06
2073,1657,2,2,1,2.2079984773881733e-06
2074,42618,2,2,1,1.45800004247576e-06
2075,42621,2,2,1,1.5830009942874312e-06
2076,59006,2,2,1,1.6250050975941122e-06
2077,1663,2,2,1,1.624997821636498e-06
2078,26251,2,2,1,1.7499987734481692e-06
2079,67213,2,2,1,1.6250050975941122e-06
2080,42637,2,2,1,1.8749997252598405e-06
2081,42641,2,2,1,1.4170000213198364e-06
2082,50841,2,2,1,1.5419936971738935e-06
2083,67228,2,2,2,2.3329994291998446e-06
2084,9885,2,2,2,1.2919990695081651e-06
2085,67231,2,2,1,1.5830009942874312e-06
2086,42676,2,2,1,1.6250050975941122e-06
2087,9909,2,2,1,1.6670019249431789e-06
2088,59063,2,2,1,1.7089987522922456e-06
2089,13535,2,1,0,5.830006557516754e-07
2090,75454,2,2,2,1.500004145782441e-06
2091,26302,2,2,1,1.6670019249431789e-06
2092,26303,2,2,1,1.6250050975941122e-06
2093,67270,2,2,1,1.4170000213198364e-06
2094,9926,2,2,1,1.3749959180131555e-06
2095,67281,2,2,1,1.5420009731315076e-06
2096,59096,2,2,2,1.4170000213198364e-06
2097,9956,2,2,1,1.4999968698248267e-06
2098,9957,2,2,1,2.3750035325065255e-06
2099,42738,2,2,1,1.6660051187500358e-06
2100,50937,2,2,1,1.7499987734481692e-06
2101,19255,2,1,0,6.249974831007421e-07
2102,67321,4,2,2,1.8749997252598405e-06
2103,75515,2,2,1,1.8749997252598405e-06
2104,83736,2,2,1,1.5420009731315076e-06
2105,1820,2,2,1,1.5830009942874312e-06
2106,1825,2,2,1,1.3749959180131555e-06
2107,34601,2,2,1,1.6660051187500358e-06
2108,75569,2,2,1,1.5830009942874312e-06
2109,62602,2,1,0,5.830006557516754e-07
2110,75570,2,2,1,1.7080019460991025e-06
2111,1847,2,2,1,1.3750031939707696e-06
2112,53360,2,1,0,5.839974619448185e-07
2113,21373,2,0,0,4.999965312890708e-07
2114,1850,2,2,1,1.624997821636498e-06
2115,10062,2,2,2,1.6250050975941122e-06
2116,26449,2,2,1,1.4590041246265173e-06
2117,83798,2,2,1,1.624997821636498e-06
2118,18263,2,2,1,1.624997821636498e-06
2119,89100,2,1,0,5.830006557516754e-07
2120,51033,2,2,1,1.415995939169079e-06
2121,35151,2,1,0,5.830006557516754e-07
2122,26457,2,2,1,1.624997821636498e-06
2123,10073,2,2,1,1.45800004247576e-06
2124,51037,2,2,1,1.957996573764831e-06
2125,59233,2,2,1,1.5420009731315076e-06
2126,75617,2,2,1,1.5420009731315076e-06
2127,26467,2,2,1,1.7500060494057834e-06
2128,26470,2,2,1,1.4170000213198364e-06
2129,59239,2,2,1,1.5840050764381886e-06
2130,51057,2,2,1,1.45800004247576e-06
2131,75638,2,2,1,1.5420009731315076e-06
2132,88103,2,1,0,5.830006557516754e-07
2133,1926,2,2,1,2.8329959604889154e-06
2134,51080,2,2,1,1.3329990906640887e-06
2135,51084,2,2,1,1.6250050975941122e-06
2136,51090,2,2,1,1.624997821636498e-06
2137,51100,2,2,1,1.7499987734481692e-06
2138,42927,2,2,1,1.500004145782441e-06
2139,59318,2,2,1,1.624997821636498e-06
2140,42938,2,2,1,1.5839978004805744e-06
2141,18379,2,2,1,1.500004145782441e-06
2142,67601,2,1,0,5.830006557516754e-07
2143,34771,2,2,1,1.582993718329817e-06
2144,26583,2,2,2,1.291002263315022e-06
2145,71460,3,1,1,1.0829971870407462e-06
2146,10200,2,2,1,1.7499987734481692e-06
2147,10201,2,2,1,1.5410041669383645e-06
2148,67552,2,2,1,1.4170000213198364e-06
2149,22177,2,1,0,5.410038284026086e-07
2150,26606,2,2,1,1.5420009731315076e-06
2151,26607,2,2,1,1.4589968486689031e-06
2152,51191,2,2,1,1.6670019249431789e-06
2153,34812,2,2,1,1.4999968698248267e-06
2154,72212,2,1,0,5.829933797940612e-07
2155,30245,2,0,0,4.999965312890708e-07
2156,34823,2,2,1,1.6659978427924216e-06
2157,83980,2,2,1,1.45800004247576e-06
2158,34840,2,2,1,1.6669946489855647e-06
2159,83996,2,2,1,1.3750031939707696e-06
2160,13099,2,1,0,5.830006557516754e-07
2161,63709,2,0,0,5.410038284026086e-07
2162,18461,3,2,1,1.8749997252598405e-06
2163,75809,2,2,1,1.582993718329817e-06
2164,51237,2,2,2,1.45800004247576e-06
2165,2086,2,2,1,1.6250050975941122e-06
2166,2091,2,2,2,1.2920063454657793e-06
2167,20488,2,1,1,1.0419971658848226e-06
2168,34859,2,2,1,1.4170000213198364e-06
2169,5298,2,1,0,6.250047590583563e-07
2170,51249,2,2,1,1.4160032151266932e-06
2171,48124,2,1,0,6.250047590583563e-07
2172,51251,2,0,0,5.840047379024327e-07
2173,51252,2,2,1,1.5420009731315076e-06
2174,18485,2,2,1,1.8330028979107738e-06
2175,18487,2,2,1,1.6670019249431789e-06
2176,59447,3,2,1,1.8749997252598405e-06
2177,10299,2,2,1,2.3749962565489113e-06
2178,31877,4,1,0,8.750066626816988e-07
2179,51263,2,2,2,1.3749959180131555e-06
2180,67662,2,2,1,1.7089987522922456e-06
2181,10325,2,2,1,1.4999968698248267e-06
2182,81390,2,1,0,5.830006557516754e-07
2183,59478,2,2,1,1.4999968698248267e-06
2184,43097,2,2,1,1.6669946489855647e-06
2185,43100,2,2,1,1.5830009942874312e-06
2186,51307,2,2,1,1.3329990906640887e-06
2187,51322,2,1,0,5.830006557516754e-07
2188,51315,4,2,1,2.0840016077272594e-06
2189,8056,2,1,0,5.830006557516754e-07
2190,51318,3,2,1,1.6660051187500358e-06
2191,59511,2,2,1,1.3329990906640887e-06
2192,59514,2,2,1,1.5830009942874312e-06
2193,59516,2,2,1,1.7080019460991025e-06
2194,2175,2,2,1,1.4170000213198364e-06
2195,67711,2,2,1,1.7909987946040928e-06
2196,49084,2,1,0,6.249974831007421e-07
2197,34945,2,2,1,1.5830009942874312e-06
2198,2178,3,2,1,1.5409968909807503e-06
2199,11213,2,1,0,5.420006345957518e-07
2200,67718,2,2,1,1.7499987734481692e-06
2201,67720,2,2,1,1.6669946489855647e-06
2202,51348,2,2,1,1.7080019460991025e-06
2203,15868,2,1,0,5.830006557516754e-07
2204,10393,2,2,1,1.8749997252598405e-06
2205,51356,2,2,1,1.6659978427924216e-06
2206,51358,2,2,1,1.9170038285665214e-06
2207,18592,2,2,1,1.915999746415764e-06
2208,75943,2,2,2,1.7080019460991025e-06
2209,43178,2,2,1,1.6659978427924216e-06
2210,59584,2,2,1,1.6250050975941122e-06
2211,29914,2,1,0,6.249974831007421e-07
2212,51398,2,2,1,1.7499987734481692e-06
2213,51402,2,2,1,1.915999746415764e-06
2214,35022,2,2,1,1.45800004247576e-06
2215,75982,2,2,1,1.5830009942874312e-06
2216,71109,2,1,0,5.830006557516754e-07
2217,10451,2,2,1,1.5409968909807503e-06
2218,10454,2,2,1,2.749999111983925e-06
2219,10518,2,1,0,5.839974619448185e-07
2220,12210,3,1,1,1.0829971870407462e-06
2221,51415,2,2,1,1.7909987946040928e-06
2222,2266,2,2,1,1.582993718329817e-06
2223,43228,2,2,2,1.2080054148100317e-06
2224,77486,2,1,1,8.749993867240846e-07
2225,10464,2,2,1,2.0410006982274354e-06
2226,51427,2,2,1,1.5420009731315076e-06
2227,29645,2,1,0,6.659975042566657e-07
2228,51428,2,2,1,1.7499987734481692e-06
2229,51431,2,1,0,6.249974831007421e-07
2230,18665,2,2,2,2.291999408043921e-06
2231,35051,2,2,1,2.0000006770715117e-06
2232,59629,2,2,1,1.7080019460991025e-06
2233,3752,2,1,0,5.839974619448185e-07
2234,60672,3,1,1,1.1669981176964939e-06
2235,43255,2,2,1,1.8330028979107738e-06
2236,26872,2,2,1,1.7079946701414883e-06
2237,2297,2,2,1,1.7499987734481692e-06
2238,56671,2,1,0,6.659975042566657e-07
2239,43257,2,2,1,1.791006070561707e-06
2240,2299,2,2,1,1.8749997252598405e-06
2241,43260,3,2,2,2.0000006770715117e-06
2242,68337,2,1,1,1.0840012691915035e-06
2243,35070,2,2,1,1.624997821636498e-06
2244,59647,2,2,1,1.8749997252598405e-06
2245,5515,2,1,0,6.249974831007421e-07
2246,84225,3,2,2,1.5420009731315076e-06
2247,10498,2,2,1,1.791995600797236e-06
2248,88689,2,1,0,5.840047379024327e-07
2249,10502,2,2,1,1.791995600797236e-06
2250,32494,2,1,0,6.249974831007421e-07
2251,51469,2,2,1,1.4589968486689031e-06
2252,76691,2,1,0,6.659975042566657e-07
2253,10522,2,2,1,1.8749997252598405e-06
2254,10525,2,2,1,1.7089987522922456e-06
2255,10526,2,2,1,1.5420009731315076e-06
2256,11211,2,1,0,6.250047590583563e-07
2257,55504,2,0,0,5.830006557516754e-07
2258,43300,2,2,1,1.959000655915588e-06
2259,51496,2,2,1,1.8749997252598405e-06
2260,2345,2,2,1,1.6659978427924216e-06
2261,67883,2,2,1,1.4170000213198364e-06
2262,12433,2,1,0,5.830006557516754e-07
2263,21156,2,0,0,5.409965524449944e-07
2264,67885,2,2,1,1.3750031939707696e-06
2265,59698,2,2,1,1.3750031939707696e-06
2266,22665,2,1,0,5.830006557516754e-07
2267,51508,2,2,1,1.7499987734481692e-06
2268,84280,2,2,1,1.4170000213198364e-06
2269,84281,2,2,1,1.6669946489855647e-06
2270,84282,2,2,1,1.45800004247576e-06
2271,43323,2,2,2,1.124994014389813e-06
2272,67918,2,2,1,1.5830009942874312e-06
2273,88594,2,1,0,6.249974831007421e-07
2274,59731,2,2,2,1.415995939169079e-06
2275,10583,2,2,1,1.624997821636498e-06
2276,15921,2,1,0,5.420006345957518e-07
2277,43355,2,2,1,1.5409968909807503e-06
2278,35164,2,2,1,1.4589968486689031e-06
2279,43357,2,2,1,1.624997821636498e-06
2280,78493,2,1,0,5.419933586381376e-07
2281,59744,2,2,1,2.167005732189864e-06
2282,76135,2,2,1,1.4170000213198364e-06
2283,35181,2,2,1,1.6250050975941122e-06
2284,51585,2,2,1,1.4160032151266932e-06
2285,84358,2,2,1,1.333006366621703e-06
2286,84360,2,2,1,1.6670019249431789e-06
2287,59788,3,2,1,1.1669981176964939e-06
2288,36426,3,1,1,1.1250012903474271e-06
2289,27023,2,2,1,1.4999968698248267e-06
2290,2447,2,2,1,1.6659978427924216e-06
2291,35218,2,2,1,1.4160032151266932e-06
2292,78747,2,1,0,5.829933797940612e-07
2293,35221,2,2,1,1.2909949873574078e-06
2294,59804,2,2,1,1.3750031939707696e-06
2295,51617,2,2,1,1.7080019460991025e-06
2296,35234,2,2,1,1.500004145782441e-06
2297,51618,2,2,1,1.45800004247576e-06
2298,22012,2,1,0,5.830006557516754e-07
2299,48211,2,0,0,5.409965524449944e-07
2300,18858,2,2,1,1.45800004247576e-06
2301,76207,2,2,1,1.4589968486689031e-06
2302,46235,2,1,0,5.830006557516754e-07
2303,68023,2,2,1,1.5830009942874312e-06
2304,76216,2,2,1,1.5419936971738935e-06
2305,43459,3,2,1,1.7920028767548501e-06
2306,43460,2,2,1,1.4170000213198364e-06
2307,23990,2,1,0,5.830006557516754e-07
2308,43462,2,2,1,1.45800004247576e-06
2309,2503,2,2,1,1.500004145782441e-06
2310,10705,2,2,1,1.7499987734481692e-06
2311,68052,2,2,1,1.4999968698248267e-06
2312,68053,2,1,0,5.830006557516754e-07
2313,10709,2,2,1,1.415995939169079e-06
2314,59865,2,2,1,1.5420009731315076e-06
2315,89112,2,1,0,6.249974831007421e-07
2316,68065,2,2,1,1.915999746415764e-06
2317,18916,2,2,1,1.6670019249431789e-06
2318,68071,2,2,1,1.6669946489855647e-06
2319,44310,2,1,0,5.420006345957518e-07
2320,2538,2,2,2,1.4170000213198364e-06
2321,18924,2,2,2,1.500004145782441e-06
2322,18926,2,2,2,1.3750031939707696e-06
2323,27120,2,2,1,1.5410041669383645e-06
2324,27121,2,1,0,6.67001586407423e-07
2325,10756,2,2,1,2.0000006770715117e-06
2326,51720,2,2,1,1.6659978427924216e-06
2327,68120,2,2,1,1.582993718329817e-06
2328,59932,2,2,1,1.5409968909807503e-06
2329,80518,2,1,0,7.080016075633466e-07
2330,59937,2,2,1,1.7920028767548501e-06
2331,76327,2,2,1,1.6670019249431789e-06
2332,59955,2,2,1,1.5420009731315076e-06
2333,59972,2,2,1,1.5839978004805744e-06
2334,19025,2,2,1,1.4999968698248267e-06
2335,68180,2,2,1,1.7499987734481692e-06
2336,69179,2,1,0,6.249974831007421e-07
2337,35426,2,2,1,1.8339997041039169e-06
2338,80423,2,1,0,5.419933586381376e-07
2339,10851,2,2,1,1.6660051187500358e-06
2340,22590,2,1,0,6.67001586407423e-07
2341,60009,2,2,1,1.791995600797236e-06
2342,2666,2,2,1,1.8339997041039169e-06
2343,60010,2,2,1,1.959000655915588e-06
2344,60012,2,2,1,1.5830009942874312e-06
2345,10867,2,2,1,1.5420009731315076e-06
2346,48476,2,1,0,6.249974831007421e-07
2347,84599,2,2,1,1.959000655915588e-06
2348,43651,2,2,1,1.500004145782441e-06
2349,2695,2,2,1,1.7499987734481692e-06
2350,2698,2,2,1,1.7080019460991025e-06
2351,19087,2,2,1,1.5409968909807503e-06
2352,24035,3,1,0,8.330025593750179e-07
2353,29503,2,0,0,5.839974619448185e-07
2354,2703,2,2,1,1.7079946701414883e-06
2355,31134,2,1,0,6.249974831007421e-07
2356,10900,2,2,1,1.6670019249431789e-06
2357,52485,2,1,0,6.669943104498088e-07
2358,68256,2,2,1,1.6670019249431789e-06
2359,68262,2,2,1,1.624997821636498e-06
2360,57191,2,1,0,6.249974831007421e-07
2361,27303,2,2,1,2.167005732189864e-06
2362,68267,2,2,1,1.5830009942874312e-06
2363,57231,2,1,0,5.830006557516754e-07
2364,51887,2,2,1,1.7079946701414883e-06
2365,14945,2,1,0,6.249974831007421e-07
2366,60109,2,2,1,1.624997821636498e-06
2367,3236,2,1,0,6.250047590583563e-07
2368,10980,2,2,1,2.4170003598555923e-06
2369,76520,2,2,1,1.7499987734481692e-06
2370,2796,2,2,1,2.6660054572857916e-06
2371,68334,2,2,1,1.7080019460991025e-06
2372,60145,2,2,1,1.7500060494057834e-06
2373,60147,2,2,1,1.624997821636498e-06
2374,68342,2,2,1,1.7499987734481692e-06
2375,68348,2,2,1,1.624997821636498e-06
2376,2812,3,2,1,3.875000402331352e-06
2377,19206,2,2,1,2.0410006982274354e-06
2378,19208,2,2,1,2.2500025806948543e-06
2379,72626,2,1,0,9.159994078800082e-07
2380,5106,4,1,1,1.8330028979107738e-06
2381,27403,2,2,2,1.7089987522922456e-06
2382,20621,2,1,1,1.1250012903474271e-06
2383,16328,2,1,1,1.2919990695081651e-06
2384,27431,2,2,1,2.0000006770715117e-06
2385,84782,2,2,1,2.0000006770715117e-06
2386,27439,2,2,1,2.0410006982274354e-06
2387,24359,3,1,0,8.329952834174037e-07
2388,52018,2,2,1,1.7909987946040928e-06
2389,11062,2,2,1,1.5410041669383645e-06
2390,76608,2,2,1,1.7080019460991025e-06
2391,76611,2,2,1,1.7909987946040928e-06
2392,2887,2,2,1,1.624997821636498e-06
2393,53611,2,1,0,6.250047590583563e-07
2394,31643,2,0,0,5.410038284026086e-07
2395,68427,2,2,1,1.5830009942874312e-06
2396,19276,2,2,1,2.0000006770715117e-06
2397,2893,4,2,0,1.915999746415764e-06
2398,19279,3,2,1,1.791995600797236e-06
2399,22135,2,1,0,5.830006557516754e-07
2400,52055,2,2,1,1.8749997252598405e-06
2401,20949,2,1,0,5.830006557516754e-07
2402,52066,3,2,1,1.7499987734481692e-06
2403,48936,2,1,0,6.67001586407423e-07
2404,34799,6,1,1,1.8330028979107738e-06
2405,68462,2,2,1,1.4590041246265173e-06
2406,52081,2,2,1,1.8749997252598405e-06
2407,2934,2,2,1,1.8329956219531596e-06
2408,19320,2,2,1,2.2500025806948543e-06
2409,60281,2,2,1,2.707995008677244e-06
2410,2942,2,2,1,2.0000006770715117e-06
2411,2946,2,2,1,2.125001628883183e-06
2412,52103,5,2,1,3.2909956644289196e-06
2413,2952,2,2,1,2.2500025806948543e-06
2414,52105,2,2,1,2.0419975044205785e-06
2415,76682,2,2,1,1.5839978004805744e-06
2416,76683,2,2,1,1.7499987734481692e-06
2417,35722,3,2,1,1.7920028767548501e-06
2418,60654,2,1,0,6.249974831007421e-07
2419,71666,2,0,0,5.829933797940612e-07
2420,52109,2,2,1,1.45800004247576e-06
2421,12019,2,1,0,7.080016075633466e-07
2422,4006,2,0,0,5.839974619448185e-07
2423,76686,2,2,2,1.2499949662014842e-06
2424,84880,2,2,1,1.6670019249431789e-06
2425,70523,2,1,0,6.250047590583563e-07
2426,52117,2,2,1,1.9169965526089072e-06
2427,48181,2,1,0,6.67001586407423e-07
2428,2968,2,2,1,1.7920028767548501e-06
2429,68834,2,1,0,6.249974831007421e-07
2430,76696,2,2,1,1.5410041669383645e-06
2431,48235,2,1,0,6.249974831007421e-07
2432,40356,2,0,0,6.250047590583563e-07
2433,2971,2,2,1,1.7080019460991025e-06
2434,47033,2,1,0,6.249974831007421e-07
2435,84910,2,2,1,2.0419975044205785e-06
2436,68535,2,2,1,2.0830048015341163e-06
2437,27576,3,2,1,2.2090025595389307e-06
2438,52156,2,2,1,1.7080019460991025e-06
2439,27583,2,2,1,1.5409968909807503e-06
2440,11207,2,2,1,1.7089987522922456e-06
2441,52170,2,2,1,1.8330028979107738e-06
2442,27603,2,2,1,1.5419936971738935e-06
2443,19422,2,2,1,1.7499987734481692e-06
2444,52193,2,2,1,1.7079946701414883e-06
2445,52195,2,2,1,1.6669946489855647e-06
2446,52197,2,2,1,2.0419975044205785e-06
2447,84966,2,2,1,1.9169965526089072e-06
2448,60394,2,2,1,1.6670019249431789e-06
2449,60395,2,2,1,1.7499987734481692e-06
2450,60396,2,2,1,1.7080019460991025e-06
2451,19436,2,2,1,1.8749997252598405e-06
2452,68600,2,2,1,1.7920028767548501e-06
2453,68603,2,2,1,1.7080019460991025e-06
2454,44035,2,2,1,1.7079946701414883e-06
2455,19461,2,2,1,1.8749997252598405e-06
2456,46587,2,1,0,6.67001586407423e-07
2457,27662,2,2,1,1.7080019460991025e-06
2458,44049,2,2,1,1.7499987734481692e-06
2459,85015,2,2,1,1.5410041669383645e-06
2460,19486,2,2,1,1.6250050975941122e-06
2461,19487,2,2,1,1.6659978427924216e-06
2462,3107,2,2,1,1.959000655915588e-06
2463,3108,2,2,1,1.8749997252598405e-06
2464,52274,2,2,1,1.5830009942874312e-06
2465,11320,2,2,1,1.7089987522922456e-06
2466,56633,2,1,0,6.659975042566657e-07
2467,40644,2,0,0,5.420006345957518e-07
2468,3130,2,2,1,1.5840050764381886e-06
2469,76865,2,2,1,1.624997821636498e-06
2470,76867,2,2,1,1.5409968909807503e-06
2471,85067,2,2,1,1.624997821636498e-06
2472,52300,2,2,1,1.5830009942874312e-06
2473,53372,2,1,0,1.4590041246265173e-06
2474,19542,2,2,1,1.7499987734481692e-06
2475,35933,2,2,1,1.500004145782441e-06
2476,77793,2,1,0,5.409965524449944e-07
2477,19553,2,2,1,1.7080019460991025e-06
2478,52324,2,2,1,1.5839978004805744e-06
2479,47983,2,1,0,6.249974831007421e-07
2480,76902,2,2,1,1.5839978004805744e-06
2481,68713,2,2,1,1.4999968698248267e-06
2482,56768,2,1,0,5.839974619448185e-07
2483,76908,2,0,0,5.420006345957518e-07
2484,68714,2,2,1,1.2919990695081651e-06
2485,37559,2,1,0,5.409965524449944e-07
2486,76907,2,2,1,1.5830009942874312e-06
2487,68719,2,2,1,1.624997821636498e-06
2488,11378,2,2,1,1.4160032151266932e-06
2489,68725,2,2,1,1.5830009942874312e-06
2490,11383,2,2,1,1.45800004247576e-06
2491,75111,3,1,0,7.079943316057324e-07
2492,2083,3,0,0,6.250047590583563e-07
2493,44159,2,2,1,1.500004145782441e-06
2494,87658,2,1,0,6.249974831007421e-07
2495,44162,2,2,1,1.5830009942874312e-06
2496,35970,2,2,1,1.5419936971738935e-06
2497,3206,2,2,1,1.7499987734481692e-06
2498,40107,2,1,0,5.420006345957518e-07
2499,85129,2,2,1,1.624997821636498e-06
2500,76943,2,2,1,1.4170000213198364e-06
2501,3220,2,2,1,1.7499987734481692e-06
2502,60569,2,2,1,1.3750031939707696e-06
2503,29710,2,1,0,6.249974831007421e-07
2504,71280,2,0,0,5.420006345957518e-07
2505,11418,2,2,1,1.7080019460991025e-06
2506,81660,3,1,0,7.499984349124134e-07
2507,68784,2,2,1,1.7500060494057834e-06
2508,44209,2,2,1,1.791995600797236e-06
2509,68787,2,2,1,1.7500060494057834e-06
2510,72235,2,1,0,5.420006345957518e-07
2511,68788,2,2,1,1.9169965526089072e-06
2512,68789,2,2,1,1.4170000213198364e-06
2513,85184,2,2,1,1.7499987734481692e-06
